,Density_Field,Omega_m,Omega_b,h,n_s,sigma_8
2435,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2435/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2436,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2436/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2437,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2437/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2438,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2438/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2439,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2439/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2440,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2440/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2441,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2441/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2442,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2442/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2443,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2443/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2444,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2444/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2445,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2445/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2446,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2446/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2447,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2447/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2448,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2448/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2449,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2449/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2450,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2450/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2451,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2451/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2452,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2452/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2453,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2453/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2454,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2454/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2455,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2455/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2456,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2456/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2457,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2457/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2458,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2458/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2459,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2459/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2460,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2460/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2461,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2461/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2462,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2462/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2463,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2463/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2464,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2464/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2465,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2465/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2466,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2466/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2467,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2467/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2468,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2468/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2469,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2469/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2470,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2470/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2471,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2471/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2472,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2472/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2473,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2473/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2474,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2474/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2475,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2475/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2476,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2476/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2477,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2477/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2478,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2478/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2479,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2479/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2480,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2480/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2481,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2481/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2482,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2482/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2483,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2483/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2484,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2484/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2485,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2485/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2486,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2486/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2487,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2487/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2488,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2488/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2489,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2489/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2490,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2490/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2491,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2491/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2492,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2492/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2493,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2493/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2494,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2494/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2495,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2495/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2496,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2496/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2497,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2497/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2498,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2498/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2499,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2499/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2500,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2500/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2501,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2501/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2502,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2502/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2503,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2503/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2504,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2504/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2505,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2505/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2506,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2506/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2507,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2507/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2508,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2508/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2509,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2509/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2510,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2510/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2511,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2511/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2512,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2512/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2513,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2513/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2514,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2514/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2515,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2515/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2516,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2516/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2517,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2517/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2518,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2518/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2519,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2519/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2520,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2520/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2521,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2521/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2522,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2522/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2523,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2523/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2524,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2524/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2525,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2525/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2526,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2526/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2527,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2527/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2528,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2528/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2529,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2529/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2530,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2530/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2531,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2531/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2532,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2532/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2533,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2533/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2534,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2534/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2535,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2535/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2536,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2536/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2537,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2537/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2538,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2538/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2539,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2539/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2540,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2540/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2541,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2541/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2542,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2542/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2543,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2543/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2544,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2544/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2545,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2545/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2546,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2546/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2547,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2547/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2548,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2548/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2549,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2549/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2550,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2550/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2551,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2551/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2552,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2552/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2553,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2553/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2554,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2554/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2555,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2555/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2556,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2556/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2557,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2557/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2558,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2558/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2559,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2559/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2560,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2560/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2561,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2561/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2562,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2562/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2563,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2563/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2564,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2564/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2565,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2565/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2566,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2566/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2567,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2567/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2568,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2568/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2569,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2569/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2570,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2570/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2571,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2571/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2572,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2572/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2573,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2573/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2574,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2574/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2575,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2575/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2576,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2576/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2577,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2577/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2578,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2578/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2579,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2579/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2580,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2580/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2581,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2581/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2582,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2582/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2583,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2583/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2584,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2584/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2585,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2585/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2586,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2586/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2587,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2587/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2588,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2588/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2589,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2589/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2590,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2590/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2591,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2591/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2592,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2592/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2593,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2593/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2594,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2594/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2595,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2595/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2596,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2596/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2597,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2597/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2598,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2598/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2599,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2599/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2600,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2600/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2601,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2601/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2602,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2602/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2603,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2603/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2604,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2604/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2605,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2605/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2606,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2606/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2607,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2607/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2608,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2608/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2609,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2609/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
2610,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/2610/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
