,Density_Field,Omega_m,Omega_b,h,n_s,sigma_8
360,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1359/df_m_128_z=0.npy,0.19590000000000002,0.06795000000000001,0.5115,0.8211,0.7293000000000001
361,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1877/df_m_128_z=0.npy,0.1109,0.06673000000000001,0.6779,0.8901,0.8909
362,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1030/df_m_128_z=0.npy,0.28590000000000004,0.05623,0.7709,0.8483,0.8475
363,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/536/df_m_128_z=0.npy,0.21070000000000003,0.03639,0.5891,0.9143,0.8557
364,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/924/df_m_128_z=0.npy,0.4001,0.05639000000000001,0.5411,0.9793000000000001,0.9949
365,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/252/df_m_128_z=0.npy,0.1081,0.030189999999999998,0.7757000000000001,0.8105,0.8471
366,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/318/df_m_128_z=0.npy,0.1761,0.042230000000000004,0.7979,1.0745,0.9661
367,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/210/df_m_128_z=0.npy,0.4055000000000001,0.05865000000000001,0.6501,1.0167,0.8756999999999999
368,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/871/df_m_128_z=0.npy,0.1419,0.048530000000000004,0.6159,0.8143,0.6429
369,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1043/df_m_128_z=0.npy,0.45330000000000004,0.05467,0.8505,1.1333,0.9979
370,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1307/df_m_128_z=0.npy,0.1695,0.04089,0.7851,0.8777,0.9757
371,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1025/df_m_128_z=0.npy,0.47650000000000003,0.06735000000000001,0.7911,1.1215,0.8721
372,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/775/df_m_128_z=0.npy,0.2783,0.06387000000000001,0.5329,1.0375,0.7173
373,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/5/df_m_128_z=0.npy,0.48130000000000006,0.05637,0.5331,0.9041,0.9289000000000001
374,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1276/df_m_128_z=0.npy,0.33230000000000004,0.04449,0.6975,0.9715,0.8873
375,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/667/df_m_128_z=0.npy,0.2231,0.06993000000000002,0.6107,1.0796999999999999,0.8017000000000001
376,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/890/df_m_128_z=0.npy,0.29050000000000004,0.03067,0.5291,1.1799,0.9615
377,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/552/df_m_128_z=0.npy,0.26150000000000007,0.05833000000000001,0.6527000000000001,0.8925000000000001,0.7182999999999999
378,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/191/df_m_128_z=0.npy,0.1469,0.06269000000000001,0.7535000000000001,0.9033,0.9749
379,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1764/df_m_128_z=0.npy,0.28790000000000004,0.06499,0.5785,1.1899,0.6675
380,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1982/df_m_128_z=0.npy,0.17870000000000003,0.04375,0.7269,0.9218999999999999,0.6633
381,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1155/df_m_128_z=0.npy,0.1937,0.06969,0.6293,0.9445,0.7431
382,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1318/df_m_128_z=0.npy,0.2659,0.059730000000000005,0.5255,0.8441000000000001,0.7089
383,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/730/df_m_128_z=0.npy,0.44290000000000007,0.03815,0.7699,1.1833,0.7657
384,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1179/df_m_128_z=0.npy,0.3741,0.05535000000000001,0.6389,0.9653,0.6486999999999999
385,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1827/df_m_128_z=0.npy,0.3539,0.06139000000000001,0.6681,0.8327,0.6243
386,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1245/df_m_128_z=0.npy,0.1517,0.03291,0.7513000000000001,0.9973,0.9521
387,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1534/df_m_128_z=0.npy,0.49329999999999996,0.05641,0.8869,0.8045,0.9841
388,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1744/df_m_128_z=0.npy,0.1295,0.049170000000000005,0.5627,0.9579,0.8239
389,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/544/df_m_128_z=0.npy,0.1223,0.06413,0.5343,1.1425,0.6184999999999999
390,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1722/df_m_128_z=0.npy,0.40890000000000004,0.05521,0.5173,0.9765,0.8629
391,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/542/df_m_128_z=0.npy,0.1663,0.04783,0.6173,1.1467,0.6461
392,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1019/df_m_128_z=0.npy,0.4687,0.04839,0.7963,0.9471,0.7965
393,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1723/df_m_128_z=0.npy,0.12090000000000001,0.050390000000000004,0.5697,1.1293,0.9469000000000001
394,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1116/df_m_128_z=0.npy,0.2149,0.06807000000000002,0.8709,0.8909,0.7137
395,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/697/df_m_128_z=0.npy,0.1193,0.06489,0.5769,1.1059,0.7449
396,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1560/df_m_128_z=0.npy,0.1303,0.06635,0.7421,0.9177000000000001,0.9849
397,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1410/df_m_128_z=0.npy,0.39070000000000005,0.03181,0.8901,1.1531,0.8337
398,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1437/df_m_128_z=0.npy,0.3153,0.048870000000000004,0.5433,1.0989,0.7019
399,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/744/df_m_128_z=0.npy,0.2097,0.04847,0.5561,1.0125,0.6763
400,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1088/df_m_128_z=0.npy,0.2511,0.04263,0.5427,0.8557,0.7525
401,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1577/df_m_128_z=0.npy,0.1335,0.04363,0.6403,0.8167000000000001,0.8505
402,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1461/df_m_128_z=0.npy,0.42690000000000006,0.042550000000000004,0.5105,0.8155,0.8585
403,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/118/df_m_128_z=0.npy,0.10490000000000001,0.03655,0.7333000000000001,0.8439,0.6853
404,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/331/df_m_128_z=0.npy,0.35030000000000006,0.058410000000000004,0.8147,1.0239,0.6319
405,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1141/df_m_128_z=0.npy,0.16410000000000002,0.05301,0.8981,1.0215,0.9099
406,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1780/df_m_128_z=0.npy,0.4183,0.045590000000000006,0.5415,0.9609,0.8317
407,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/724/df_m_128_z=0.npy,0.3135,0.04945,0.6476999999999999,0.9159,0.9577
408,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/790/df_m_128_z=0.npy,0.2271,0.06761,0.7135,0.9235,0.9415
409,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/8/df_m_128_z=0.npy,0.3215,0.05487,0.6429,1.0531,0.7509
410,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1772/df_m_128_z=0.npy,0.11810000000000001,0.04383,0.5529,1.1319,0.7489
411,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/831/df_m_128_z=0.npy,0.17149999999999999,0.06119,0.6153,0.8757,0.6617
412,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1285/df_m_128_z=0.npy,0.3393,0.04857,0.5193,1.0567,0.6657
413,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1991/df_m_128_z=0.npy,0.39870000000000005,0.060410000000000005,0.6047,1.0787,0.9997
414,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/800/df_m_128_z=0.npy,0.4857,0.06899000000000001,0.8135,0.9238999999999999,0.7121
415,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1802/df_m_128_z=0.npy,0.3265,0.046630000000000005,0.5397,0.9769,0.7151000000000001
416,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/52/df_m_128_z=0.npy,0.4267000000000001,0.04623000000000001,0.6405000000000001,0.9515,0.9419
417,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1968/df_m_128_z=0.npy,0.3843,0.06605,0.5211,0.8779,0.9025000000000001
418,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1992/df_m_128_z=0.npy,0.1499,0.03475,0.8141,1.1023,0.6011
419,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/852/df_m_128_z=0.npy,0.15030000000000002,0.06855,0.5301,1.0805,0.7009
420,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1347/df_m_128_z=0.npy,0.30590000000000006,0.06991,0.6281,1.1607,0.7333000000000001
421,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/807/df_m_128_z=0.npy,0.3337,0.06123000000000001,0.6923,0.9853000000000001,0.7847
422,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/887/df_m_128_z=0.npy,0.4871,0.03275,0.7463,0.9157000000000001,0.7717
423,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1284/df_m_128_z=0.npy,0.45730000000000004,0.05383,0.5117,1.0345,0.8009000000000001
424,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/904/df_m_128_z=0.npy,0.2129,0.04489,0.8383,0.8735,0.6173
425,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/162/df_m_128_z=0.npy,0.4337,0.06329000000000001,0.6337,0.8221,0.8243
426,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/533/df_m_128_z=0.npy,0.37229999999999996,0.03153,0.7953000000000001,0.8101,0.7191
427,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/514/df_m_128_z=0.npy,0.1583,0.06561,0.5593,1.1633,0.7686999999999999
428,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/897/df_m_128_z=0.npy,0.49050000000000005,0.062430000000000006,0.7062999999999999,1.1001,0.8863
429,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/639/df_m_128_z=0.npy,0.20710000000000003,0.06509000000000001,0.8813,0.9247,0.6409
430,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1848/df_m_128_z=0.npy,0.2619,0.03377,0.6965,0.9485,0.7693
431,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/288/df_m_128_z=0.npy,0.1841,0.06307000000000001,0.6413,1.0955,0.9095
432,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/113/df_m_128_z=0.npy,0.25170000000000003,0.05437,0.6943,0.9987,0.9843
433,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/738/df_m_128_z=0.npy,0.2187,0.06167,0.8575,0.9863,0.7521
434,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1854/df_m_128_z=0.npy,0.1101,0.03715,0.7937000000000001,0.9039,0.6607
435,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1542/df_m_128_z=0.npy,0.1607,0.05163000000000001,0.8683000000000001,1.1781,0.8487
436,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/158/df_m_128_z=0.npy,0.4305,0.03745,0.6803,1.1763,0.6920999999999999
437,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/336/df_m_128_z=0.npy,0.3111,0.06627,0.5547,0.8367,0.6745
438,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1247/df_m_128_z=0.npy,0.42890000000000006,0.052610000000000004,0.8927,1.0085,0.7487
439,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/435/df_m_128_z=0.npy,0.2883,0.059230000000000005,0.6103000000000001,0.8595,0.7067
440,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/907/df_m_128_z=0.npy,0.2651,0.052430000000000004,0.8807,0.9597,0.7197
441,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1253/df_m_128_z=0.npy,0.2539,0.06103,0.8871,1.1647,0.8213
442,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/215/df_m_128_z=0.npy,0.42290000000000005,0.06051000000000001,0.7985,1.1091,0.6923
443,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1428/df_m_128_z=0.npy,0.11910000000000001,0.056190000000000004,0.6939,0.8111,0.9567
444,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/719/df_m_128_z=0.npy,0.1471,0.06553,0.8703000000000001,1.1261,0.8927
445,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1586/df_m_128_z=0.npy,0.2211,0.057510000000000006,0.6859,0.9995,0.7829
446,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1637/df_m_128_z=0.npy,0.30610000000000004,0.03917,0.7203,1.1253,0.6227
447,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1165/df_m_128_z=0.npy,0.3269,0.05223,0.8129,0.8917,0.9019
448,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/580/df_m_128_z=0.npy,0.3891,0.04167,0.7967,1.1133,0.7147
449,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/82/df_m_128_z=0.npy,0.34930000000000005,0.06927,0.8381000000000001,1.1267,0.7595000000000001
450,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/40/df_m_128_z=0.npy,0.4275000000000001,0.04703,0.5823,1.1043,0.9403
451,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/722/df_m_128_z=0.npy,0.37370000000000003,0.03971,0.7927,0.9944999999999999,0.7087
452,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/570/df_m_128_z=0.npy,0.44430000000000003,0.035089999999999996,0.6177,0.8769,0.9701
453,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1923/df_m_128_z=0.npy,0.4383,0.06949,0.7681,0.9977,0.7155
454,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1736/df_m_128_z=0.npy,0.3299000000000001,0.051390000000000005,0.5781000000000001,0.9021,0.9113
455,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1235/df_m_128_z=0.npy,0.2771,0.035250000000000004,0.8401000000000001,0.9227,0.7801
456,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/573/df_m_128_z=0.npy,0.11570000000000001,0.04619000000000001,0.5647,1.1959,0.9551000000000001
457,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/12/df_m_128_z=0.npy,0.1381,0.05945,0.5939,1.0352999999999999,0.8967
458,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1306/df_m_128_z=0.npy,0.1423,0.045630000000000004,0.5307,1.0561,0.7229
459,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1477/df_m_128_z=0.npy,0.3197,0.04905000000000001,0.5215,1.0511,0.8900999999999999
460,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1301/df_m_128_z=0.npy,0.3255,0.057850000000000006,0.7381,1.0171000000000001,0.8985000000000001
461,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1580/df_m_128_z=0.npy,0.24270000000000003,0.03717,0.6823,0.9893000000000001,0.7691
462,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/665/df_m_128_z=0.npy,0.2485,0.05797000000000001,0.8681000000000001,1.0489,0.7017
463,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1174/df_m_128_z=0.npy,0.15630000000000002,0.06517,0.7527,0.9089,0.6305
464,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1290/df_m_128_z=0.npy,0.2523,0.055790000000000006,0.7423,1.1553,0.8703000000000001
465,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1293/df_m_128_z=0.npy,0.1917,0.036610000000000004,0.6436999999999999,1.0859,0.7283
466,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/646/df_m_128_z=0.npy,0.49670000000000003,0.03315,0.5035,0.9409,0.8781
467,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1677/df_m_128_z=0.npy,0.3313,0.03521,0.6567000000000001,0.9885,0.8377
468,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1260/df_m_128_z=0.npy,0.2925,0.03511,0.6645,1.0113,0.6426999999999999
469,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1394/df_m_128_z=0.npy,0.1721,0.05879000000000001,0.6669,1.1271,0.8367
470,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/615/df_m_128_z=0.npy,0.48030000000000006,0.06283000000000001,0.6347,0.9835,0.7853
471,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1631/df_m_128_z=0.npy,0.13190000000000002,0.05999,0.6703,1.0661,0.6917
472,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1617/df_m_128_z=0.npy,0.16810000000000003,0.03663,0.8075000000000001,0.8275,0.8581
473,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1350/df_m_128_z=0.npy,0.4625,0.06063,0.5579,1.0685,0.9047000000000001
474,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/808/df_m_128_z=0.npy,0.4165,0.04153,0.5613,0.9529,0.9389000000000001
475,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1567/df_m_128_z=0.npy,0.1711,0.06031,0.5191,0.8487,0.7681
476,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/562/df_m_128_z=0.npy,0.3557,0.06447,0.8069,1.1505,0.8654999999999999
477,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/538/df_m_128_z=0.npy,0.2331,0.044230000000000005,0.8361000000000001,0.8093,0.6007
478,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1890/df_m_128_z=0.npy,0.36230000000000007,0.03789,0.7815000000000001,1.1173,0.7835
479,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1825/df_m_128_z=0.npy,0.4781000000000001,0.061290000000000004,0.6869000000000001,1.1919,0.6476999999999999
480,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1862/df_m_128_z=0.npy,0.3799,0.05067000000000001,0.6801,1.0725,0.8916999999999999
481,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/997/df_m_128_z=0.npy,0.33810000000000007,0.05545,0.6081,0.9901,0.9491
482,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1730/df_m_128_z=0.npy,0.3063,0.05899,0.6689,1.1817,0.7439
483,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1107/df_m_128_z=0.npy,0.3559,0.05985000000000001,0.5689,0.9907,0.6177
484,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/689/df_m_128_z=0.npy,0.45910000000000006,0.05305,0.5107,0.9093,0.7953
485,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/142/df_m_128_z=0.npy,0.41669999999999996,0.060750000000000005,0.6653,1.0505,0.9031
486,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1339/df_m_128_z=0.npy,0.4991,0.04025,0.7089,0.9127000000000001,0.9699
487,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/619/df_m_128_z=0.npy,0.23470000000000002,0.030029999999999998,0.6969,0.8257,0.6897
488,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1927/df_m_128_z=0.npy,0.18810000000000002,0.06873000000000001,0.6485,1.0081,0.6871
489,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/951/df_m_128_z=0.npy,0.4091,0.047450000000000006,0.6123000000000001,0.8867,0.6977
490,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/330/df_m_128_z=0.npy,0.16710000000000003,0.03615,0.7457,1.0949,0.7647
491,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/908/df_m_128_z=0.npy,0.22730000000000003,0.050210000000000005,0.7261,1.1175,0.9017000000000001
492,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1644/df_m_128_z=0.npy,0.10250000000000001,0.058050000000000004,0.6231,0.8833,0.9253
493,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1952/df_m_128_z=0.npy,0.1837,0.05845,0.5541,1.0019,0.9541000000000001
494,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/567/df_m_128_z=0.npy,0.4711000000000001,0.06445000000000001,0.7983,0.9643,0.7695
495,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/550/df_m_128_z=0.npy,0.2437,0.05033000000000001,0.8099000000000001,0.8653000000000001,0.8701
496,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/410/df_m_128_z=0.npy,0.4457,0.03621,0.7833000000000001,0.9205,0.7873
497,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/857/df_m_128_z=0.npy,0.1241,0.03379,0.8714999999999999,0.9549,0.9759
498,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/293/df_m_128_z=0.npy,0.45530000000000004,0.03335,0.5309,0.8895000000000001,0.7701
499,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1152/df_m_128_z=0.npy,0.10590000000000001,0.06451000000000001,0.6701,0.8607,0.7123
500,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/392/df_m_128_z=0.npy,0.4897,0.05831,0.8277000000000001,0.8805000000000001,0.6859
501,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/23/df_m_128_z=0.npy,0.15510000000000002,0.04721,0.8879,0.9331,0.9117
502,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1305/df_m_128_z=0.npy,0.39050000000000007,0.042570000000000004,0.8519000000000001,0.8009000000000001,0.7239
503,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/251/df_m_128_z=0.npy,0.23210000000000003,0.03763,0.8689,0.9317,0.7475
504,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/974/df_m_128_z=0.npy,0.1307,0.03975,0.8031,1.0679,0.6117
505,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/42/df_m_128_z=0.npy,0.1315,0.05027000000000001,0.5607,1.0309,0.8747
506,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/912/df_m_128_z=0.npy,0.4779,0.03995,0.7471,1.0367,0.7289
507,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1523/df_m_128_z=0.npy,0.1947,0.058910000000000004,0.7245,0.9495,0.7587
508,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1078/df_m_128_z=0.npy,0.12050000000000001,0.031689999999999996,0.5471,0.9419,0.7757000000000001
509,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1908/df_m_128_z=0.npy,0.25630000000000003,0.06081,0.8169,0.8429,0.7737
510,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1273/df_m_128_z=0.npy,0.4155000000000001,0.04991,0.7207,0.9075000000000001,0.8211
511,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1100/df_m_128_z=0.npy,0.3073,0.04349,0.7299,1.0457,0.9283
512,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/845/df_m_128_z=0.npy,0.10690000000000001,0.03149,0.7051000000000001,0.9661,0.9722999999999999
513,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/19/df_m_128_z=0.npy,0.4751000000000001,0.06443000000000002,0.7669,1.1375,0.9131
514,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1349/df_m_128_z=0.npy,0.22530000000000003,0.06911,0.6613,1.1735,0.7199
515,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1367/df_m_128_z=0.npy,0.1481,0.04031,0.8327,0.9129,0.6915
516,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1064/df_m_128_z=0.npy,0.44410000000000005,0.05105,0.8573000000000001,1.1787,0.8681
517,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/65/df_m_128_z=0.npy,0.25129999999999997,0.04203,0.7591000000000001,1.0917,0.8153
518,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1607/df_m_128_z=0.npy,0.3017000000000001,0.03859,0.6301,0.8745,0.9729
519,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1249/df_m_128_z=0.npy,0.4123,0.04009,0.5395,0.9365,0.7109
520,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1981/df_m_128_z=0.npy,0.3501000000000001,0.05265,0.8421000000000001,0.8099000000000001,0.8159
521,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/273/df_m_128_z=0.npy,0.4525,0.06833,0.7111,1.1487,0.6217
522,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1465/df_m_128_z=0.npy,0.41790000000000005,0.05103,0.5031,1.0895,0.6081
523,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/484/df_m_128_z=0.npy,0.15530000000000002,0.03791,0.8432999999999999,1.1427,0.6889
524,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/891/df_m_128_z=0.npy,0.34009999999999996,0.04125,0.5721,0.9009,0.8167
525,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/739/df_m_128_z=0.npy,0.45930000000000004,0.05507000000000001,0.6551,1.0843,0.8223
526,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1246/df_m_128_z=0.npy,0.26770000000000005,0.03449,0.8059000000000001,1.0149,0.9371
527,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1242/df_m_128_z=0.npy,0.32930000000000004,0.03591,0.8201,0.9111,0.9955
528,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/268/df_m_128_z=0.npy,0.4817,0.04629,0.7879,1.0525,0.6919
529,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/529/df_m_128_z=0.npy,0.31610000000000005,0.05541000000000001,0.5103,1.0027,0.9243
530,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1259/df_m_128_z=0.npy,0.14070000000000002,0.04483,0.8721000000000001,0.9631000000000001,0.7424999999999999
531,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/216/df_m_128_z=0.npy,0.2993,0.04219,0.8841000000000001,0.9943,0.6214999999999999
532,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1961/df_m_128_z=0.npy,0.3165,0.06581000000000001,0.7145,0.8067000000000001,0.7495
533,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1838/df_m_128_z=0.npy,0.3813000000000001,0.04915,0.7303,0.8883,0.9271
534,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/148/df_m_128_z=0.npy,0.42810000000000004,0.04913000000000001,0.5235,0.8961,0.7957
535,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/338/df_m_128_z=0.npy,0.33730000000000004,0.037790000000000004,0.6401,0.8835000000000001,0.6154999999999999
536,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/55/df_m_128_z=0.npy,0.17650000000000002,0.05935,0.7871,1.1999,0.9797
537,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1515/df_m_128_z=0.npy,0.48950000000000005,0.06001000000000001,0.7137,1.0187,0.8323
538,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/347/df_m_128_z=0.npy,0.1935,0.05183,0.7511000000000001,0.9751,0.6875
539,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1818/df_m_128_z=0.npy,0.2945,0.06943,0.5801000000000001,0.9087000000000001,0.9717
