,Density_Field,Omega_m,Omega_b,h,n_s,sigma_8
3036,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3036/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3037,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3037/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3038,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3038/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3039,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3039/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3040,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3040/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3041,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3041/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3042,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3042/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3043,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3043/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3044,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3044/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3045,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3045/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3046,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3046/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3047,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3047/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3048,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3048/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3049,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3049/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3050,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3050/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3051,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3051/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3052,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3052/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3053,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3053/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3054,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3054/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3055,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3055/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3056,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3056/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3057,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3057/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3058,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3058/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3059,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3059/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3060,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3060/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3061,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3061/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3062,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3062/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3063,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3063/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3064,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3064/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3065,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3065/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3066,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3066/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3067,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3067/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3068,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3068/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3069,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3069/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3070,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3070/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3071,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3071/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3072,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3072/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3073,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3073/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3074,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3074/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3075,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3075/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3076,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3076/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3077,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3077/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3078,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3078/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3079,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3079/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3080,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3080/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3081,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3081/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3082,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3082/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3083,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3083/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3084,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3084/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3085,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3085/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3086,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3086/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3087,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3087/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3088,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3088/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3089,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3089/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3090,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3090/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3091,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3091/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3092,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3092/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3093,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3093/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3094,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3094/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3095,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3095/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3096,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3096/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3097,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3097/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3098,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3098/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3099,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3099/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3100,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3100/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3101,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3101/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3102,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3102/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3103,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3103/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3104,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3104/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3105,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3105/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3106,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3106/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3107,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3107/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3108,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3108/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3109,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3109/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3110,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3110/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3111,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3111/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3112,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3112/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3113,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3113/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3114,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3114/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3115,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3115/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3116,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3116/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3117,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3117/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3118,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3118/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3119,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3119/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3120,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3120/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3121,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3121/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3122,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3122/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3123,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3123/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3124,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3124/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3125,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3125/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3126,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3126/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3127,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3127/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3128,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3128/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3129,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3129/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3130,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3130/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3131,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3131/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3132,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3132/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3133,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3133/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3134,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3134/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3135,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3135/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3136,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3136/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3137,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3137/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3138,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3138/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3139,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3139/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3140,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3140/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3141,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3141/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3142,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3142/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3143,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3143/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3144,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3144/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3145,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3145/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3146,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3146/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3147,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3147/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3148,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3148/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3149,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3149/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3150,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3150/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3151,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3151/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3152,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3152/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3153,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3153/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3154,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3154/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3155,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3155/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3156,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3156/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3157,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3157/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3158,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3158/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3159,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3159/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3160,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3160/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3161,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3161/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3162,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3162/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3163,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3163/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3164,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3164/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3165,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3165/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3166,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3166/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3167,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3167/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3168,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3168/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3169,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3169/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3170,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3170/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3171,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3171/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3172,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3172/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3173,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3173/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3174,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3174/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3175,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3175/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3176,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3176/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3177,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3177/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3178,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3178/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3179,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3179/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3180,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3180/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3181,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3181/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3182,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3182/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3183,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3183/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3184,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3184/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3185,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3185/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3186,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3186/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3187,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3187/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3188,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3188/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3189,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3189/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3190,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3190/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3191,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3191/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3192,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3192/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3193,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3193/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3194,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3194/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3195,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3195/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3196,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3196/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3197,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3197/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3198,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3198/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3199,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3199/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3200,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3200/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3201,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3201/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3202,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3202/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3203,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3203/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3204,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3204/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3205,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3205/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3206,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3206/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3207,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3207/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3208,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3208/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3209,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3209/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3210,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3210/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3211,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3211/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3212,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3212/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3213,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3213/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3214,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3214/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3215,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3215/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3216,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3216/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3217,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3217/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3218,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3218/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3219,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3219/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3220,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3220/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3221,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3221/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3222,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3222/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3223,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3223/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3224,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3224/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3225,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3225/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
3226,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/3226/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
